,Unnamed: 0,tweet_text,sentiment,emojis
846,41571,tô vendo a entrevista do Ciro e tô segurando as lágrimas ( A próxima é sua Cirão 💛 ViraViraClR0 Eleições2018,0,['💛']
847,41720,[7/10 2117] Vanzillotta 🌸 Brasil não merece o Ciro [7/10 2222]  eu merecia você (,0,['🌸']
848,41781,[7/10 2307] Wayra Pereira 🧜🏽‍♀ De 10 a 10 quanto sou idiota? [7/10 2307] Wayra Pereira 🧜🏽‍♀ Kkkkkkkkkk [7/10 2307] Lisa kkkkkkkkkkkkkkkkkkkkk [7/10 2307] Lisa 12. [7/10 2307] Lisa 12 (((((( Piadas c a derrota do ciro lindo (,0,"['🧜', '🏽', '♀', '🧜', '🏽', '♀']"
849,41847,taemeetevil Ciro nao foi pro 2 turno ( 😭😭,0,"['😭', '😭']"
850,41960,caioalvesc menegucci_p claracamposbr não desistam pf!! eu agora que to longe fica mais dificil ainda conversar com ele sobre isso ( é isto mano amo demais eles mas a tristeza eh ENORME por saber que eles compactuam com um lixo humano.... agora eh haddad neles e vamo que vamo resistir! ❤️,0,['❤']
851,41965,todo mundo no meu facebook colocando a capinha do haddad ( ❤️,0,['❤']
852,42116,Haddad_Fernando haddadinho sempre te amei! espero que de tudo certo pra gente ( ❤️,0,['❤']
853,42172,matheus_yoran Venho na paz 🙌🏼 hahaha Leia o plano de governo do Haddad... Se depender daquilo não haverá minoria vai todo mundo servir ao Estado infelizmente ( Dê uma lida ou pesquisa no YouTube tem um vídeo do MBL explicando..,0,"['🙌', '🏼']"
854,42185,itsyourtrain Bonjour please find the unroll here Thread by Rayctjay Gente sério parece que vai dar Bozo x Haddad no segundo turno então olha aqui nos olhos da tia e tenta por um segundo […] https//t.co/rcrlfBLXgt Enjoy ) 🤖,1,['🤖']
855,42318,Jafuibomnisso Haddad_Fernando TSEjusbr jairbolsonaro Eh fake. Já ta rolando a foto verdadeira desse boletim de urna. 👍 Pode apagar e segue a vida. ) ✌️😎1⃣7⃣,1,"['👍', '✌', '😎']"
856,42388,luzdelfuego Hi! the unroll you asked for Thread by brunaolliveira O QUE HADDAD FEZ COMO PREFEITO DE SÃO PAULO 1- Construiu 3 UPAs e deixou 12 em construção antes de sua gestão São Paul […] AgoraÉHaddad https//t.co/K4dBwCYeDJ Enjoy ) 🤖,1,['🤖']
857,42430,convido vc a ser mulher e passar um dia com alguns dos militares que nos rodeiam em cm’s 🤩 em dois segundos vc já tatua um elenão ),1,['🤩']
858,42510,tuitesdoalan Hello the unroll you asked for Thread by brunaolliveira O QUE HADDAD FEZ COMO PREFEITO DE SÃO PAULO 1- Construiu 3 UPAs e deixou 12 em construção antes de sua gestão São Paul […] AgoraÉHaddad https//t.co/K4dBwCYeDJ Enjoy ) 🤖,1,['🤖']
859,42511,jurenor Hello you can read it here Thread by brunaolliveira O QUE HADDAD FEZ COMO PREFEITO DE SÃO PAULO 1- Construiu 3 UPAs e deixou 12 em construção antes de sua gestão São Paul […] AgoraÉHaddad https//t.co/K4dBwCYeDJ Enjoy ) 🤖,1,['🤖']
860,42549,💚bolsonario e 💟haddad= 2 caras numa moto 1- Te rouba)💟 2-Te da um tiro )💚 ai q duplinha linda melhor q jorge e mateus,1,"['💚', '💟', '💟', '💚']"
861,42561,OhMyGreyce O de Sampa é solo né? Tava bem por fora dessa tour do Franz porque não gostei de jeito nenhum desse cd mais novo ( espero que o show seja ótimo e que o kapranos mande um ELENÃO com sotaque escocês 😌,0,['😌']
862,42724,mariadorosario psol50 GuilhermeBoulos Tô triste o Boulos não vai apoiar o Capitão -( 😭😭😭 Perdemos 3 votos😭😂,0,"['😭', '😭', '😭', '😭', '😂']"
863,42817,Se afastando da imagem do ladrão?! 🤣🤣🤣 E os santinhos já impressos... bem... nem vou dizer o q fazer com eles! ) https//t.co/b82KCh8A6q,1,"['🤣', '🤣', '🤣']"
864,42883,talitayounan poxa eu nem fiquei sabendo (( só queria te dar um abraço 💙💙 VERA LÚCIA SEM LIMITES,0,"['💙', '💙']"
865,42896,kimmochi_ oKOYA DANÇANDO MARINA ( 😭😭😭😭❤❤💞💓💞💞💗💞💗❤💓❤,0,"['😭', '😭', '😭', '😭', '❤', '❤', '💞', '💓', '💞', '💞', '💗', '💞', '💗', '❤', '💓', '❤']"
866,42922,eu tbm queria (((( ⚡️ “Cabo Daciolo pede anulação do primeiro turno das eleições https//t.co/yUkyYOMIUT,0,['⚡']
867,42928,laDepression_69 snowtargaryenn PbrDouglas MartinsPostal meiodasemana votoelesim17 jairbolsonaro Oh meu deus 😫👿🚨😥😥😥😥 ME DESCOBRIRAM (((( e agora? Sera que vao me levar para a camara de gas sofrer a tortura da ditadura comunista do Lula? 😫👿 Que pabllo vittar me salve 😥,0,"['😫', '👿', '🚨', '😥', '😥', '😥', '😥', '😫', '👿', '😥']"
868,42972,É amoêdo.. não foi dessa vez ( Fazer oque 🤦🏻,0,"['🤦', '🏻']"
869,43013,_fcampelo Hello you can read it here Thread by Xettto Oi. Talvez vc me conheça de outros filmes todos grandes sucessos Impeachment de Dilma Sim Lula Preso Para Sempre […] https//t.co/qWl6MKH77F Enjoy ) 🤖,1,['🤖']
870,43016,Roger Waters Cade as propostas do seu candidato? - Opa pera ai entra nesse link companheiro tá tudo lá.. Mas isso foi o que lula fez.. - Sim mas não deu certo? Deu mas mas mas bozonaro 17 neles.. Ué 🤦🏻‍♂️😅😅😅😅😅😅 Dá não véi kkkkkkkkkkkkkkkk p,1,"['🤦', '🏻', '♂', '😅', '😅', '😅', '😅', '😅', '😅']"
871,43061,tbt Os Lima chegando no aeroporto de Lima. ) 🙌 https//t.co/Wx6fNJHkLj,1,['🙌']
872,43199,GuilhermeBoulos boulos💜💜💜 você é gigante!!! tem como disponibilizar depois pra quem não usa o facebook? ),1,"['💜', '💜', '💜']"
873,43217,GustavoNinao Haddad_Fernando PauloCamara40 realcoutinho Se informe em fontes confiáveis sobre isso que estão espalhando ❤ leia as propostas do mesmo expostas em suas redes. Não confie no que dizem por aí sobre o candidato! ),1,['❤']
874,43256,Quanto será que o Cabo Daciolo cobra pra preencher um volante de Mega Sena? D 👏👏👏👏 https//t.co/132yglZSTT,1,"['👏', '👏', '👏', '👏']"
875,43402,Valdenisio4 Haddad_Fernando Falou certo era! A pré-candidatura foi do Lula. Não rolou e a gente seguiu em frente! Estamos com HaddadPresidente agora ) A cor do partido continua vermelha assim como continua o nosso compromisso com nossa pátria e as cores da nossa bandeira verde e amarelo 💚💛💚💛,1,"['💚', '💛', '💚', '💛']"
876,43403,eita! ritabatistacom tá no programa de Haddad_Fernando já ganhamos )😍😍😍😍,1,"['😍', '😍', '😍', '😍']"
877,43426,Amorzinho se o bolsonaro ganhar vem aqui pra Portugal eu arranjo um lugar para todos os brs vocês não merecem isso (( — isi malia vamo sim meu anjo só falta o dinheiro hauahau 💖 https//t.co/F3toNenx9T,0,['💖']
878,43438,conhecido da família™️ é farmacêutico há anos fazia tráfico de medicamentos meu pai encontrou ele no domingo tava pedindo voto pro bolsonaro foi preso hoje ) (menos um voto galera ânimo),1,['™']
879,43481,Jonasdoze sdpmfabricio Leo_xsr MarkisPaulo umenoli JulieFR4 JJFR1955 NegaoRicardo10 AnaPaulaVolei Jonas agora sim boa! 👏🏻👏🏻 Ele é extremamente qualificado para gerenciar a nação? Putz se disser que acho seria mentira. Todavia ou é Bolsonaro ou PT. Não há cadeira vazia na presidência. Não sendo corrupto fazendo as claras todos nós JUNTOS podemos COBRAR! VEM JUNTO ),1,"['👏', '🏻', '👏', '🏻']"
880,43510,Encontre um candidato que quer combater a corrupção apoiando um notório corrupto -) Olha o Bolsonaro ali gente 👏 https//t.co/ZBEcC1dVEq,1,['👏']
881,43515,Klotz002 Hello the unroll you asked for Thread by Pirulla25 Acabei de ler o plano de governo do Bolsonaro. Absolutamente ZERO sobre Meio Ambiente. Apenas cita quando fala das demor […] https//t.co/TiLro8ranF Enjoy ) 🤖,1,['🤖']
882,43617,se voce votou em candidato que deseja a minha morte pode parar de me seguir mesmo )))) opinião eu respeito fascismo eu combato™ https//t.co/iLSM3pEkw7,1,['™']
883,43697,Klotz002 Bonjour the unroll you asked for Thread by Pirulla25 Acabei de ler o plano de governo do Bolsonaro. Absolutamente ZERO sobre Meio Ambiente. Apenas cita quando fala das demor […] https//t.co/TiLro8ranF Enjoy ) 🤖,1,['🤖']
884,43858,El_Corvo_Negro melcomlimao Pra ta fugindo do debate assim pelo visto é seu candidato e vc que estão chorando. Entendo a tentativa de ofensa deve ser triste mesmo ser assim ) (e se fosse vc eu não falaria em choro ate ver a nova mídia de campanha do seu candidato cagao e chorão que já vazou 😜,1,['😜']
885,43876,Tão bonitopena que é bolsominion🙄😂 — HAUHAUHAUHAUHAUAHUA Olha sendo bem franco é mais fácil eu ser bolsominion que bonito. P Justiç... https//t.co/rOsuNA9azX,1,"['🙄', '😂']"
886,43938,🌸Assistindo Rei Leão🌸 (na parte que Mufasa morre) Lara Aaaaah não eu não tenho estrutura pra isso! Não com Bolsonaro na frente das pesquisas. Eu não aguento. (E saiu) Até seria cômico se não fosse tão trágico. (,0,"['🌸', '🌸']"
887,43948,Bolsonaro 17  Haddad 13  Eu  ( 21 973093990 ) So depende de você 😂😂😂😂🤣,0,"['😂', '😂', '😂', '😂', '🤣']"
888,43990,É realmente triste ver os famosos posts “se vota em fulano pode me deletar mds até parece que eu vou deixar de votar no Bolsonaro porque alguém que se diz meu amigo vai cortar relações. Isso pra mim se chama CHANTAGEM 😒😒 e está acima da amizade? (,0,"['😒', '😒']"
889,44017,Entre Bolsonaro e Haddad ...Bolsonaro por favor ....São os dois muito MUITO maus mas o melhor dos piores é Bolsonaro ...Pelo menos diz o que tem a dizer e não faz as coisas pela calada ...Informem se ) It’s just my opinion ✌🏻✌🏻,1,"['✌', '🏻', '✌', '🏻']"
890,44038,Eu tava tão ansiosa pra ver esse debate (( FAÇAM VIA SKYPE SÓ LEVAR UMA CÂMERA NA CASA DO BOLSONARO A BAND TEM ESTRUTURA PRA ISSO. ESTAMOS NO SEC XXI UM PROBLEMA DESSE NÃO PODE NOS ATRAPALHAR. COLOQUEM 15 COMERCIAIS. Por favor.🙏🏻🙏🏻🙏🏻 Haddad_Fernando jairbolsonaro BandTV,0,"['🙏', '🏻', '🙏', '🏻', '🙏', '🏻']"
891,44087,Pela minha matematica passei perto ne? com a margem de erro ficou igual ) é como eu disse acostumem -se ⚡️ “Datafolha Bolsonaro tem 58% Haddad 42% https//t.co/CeShfaqM35,1,['⚡']
892,44135,🇧🇷 😎👉👉 58% e subindo ) Datafolha para presidente votos válidos Bolsonaro 58% Haddad 42% https//t.co/gmAfZkCuMX,1,"['😎', '👉', '👉']"
893,44143,o orgulho de muitas pessoas em votar contra o PT ainda vai acabar matando muita gente ( mas como Bolsonaro mesmo falou... se morrer uns inocentes paciência 🤷‍♀️ https//t.co/15Ov2GmwQe,0,"['🤷', '♀']"
894,44291,marcos_maia Hallo the unroll you asked for Thread by jotadablio vou fixar esse tuíte. daqui pra baixo segue thread de atos de violência cometidos por eleitores de Bolsonaro E em nome […] https//t.co/KfB2cMF50R Enjoy ) 🤖,1,['🤖']
895,44318,como eleitor eu Não voto no bolsonaro nem fodendo/não voto no pt nem fudendo. Vamos de Ciro!!!!!!!!!!! Ciro perdeu e eu tava assim😅/ agora vo ter que votar no pt mesmo contra a minha vontade.  (,0,['😅']
896,44331,quegiovanne pra sua informacao o bolsonaro nn poder ir confirmado pelo medico dele D o dia q vc fizer medicina a gente conversa 😎👉1⃣7⃣🇧🇷,1,"['😎', '👉']"
897,44360,Cada vez que alguém defende os projetos do bolsonaro pra mim sinto que um unicórnio morre 🦄💔 pode até n morrer mas algo em mim ele quer morto hehehe ((((,0,"['🦄', '💔']"
898,44488,xjxju Alex_Magno36 Gaaabfagundes sophia4knowles Karyn_gOliveira vineprimocarajo barb anjo eu apoio o ciro tbm mas infelizmente o reizinho foi injustiçado ( ngm ta te obrigando a votar no bolsonaro se tu quiser votar em um governante que é a favor do ódio da violencia etc a decisao eh sua mas ninguem ta te obrigando nao😍 vamos parar de se vitimizar?,0,['😍']
899,44507,noeloliveira Bonjour you can read it here Thread by jotadablio vou fixar esse tuíte. daqui pra baixo segue thread de atos de violência cometidos por eleitores de Bolsonaro E em nome […] https//t.co/KfB2cMF50R Enjoy ) 🤖,1,['🤖']
900,44516,CAMISETA PLACA - MOSSOROENSES COM BOLSONARO ✅ Em Mossoró JairBolsonaro ficou em primeiro lugar! Fizemos camisetas EXCLUSIVAS pra vocês. &lt3 ) .............. ✅ B17 SHOP https//t.co/dJKRLcqDss DiaDoNordestino B17Shop MossoróComBolsonaro DireitaMossoró https//t.co/9zTS1UQT3l,1,"['✅', '✅']"
901,44571,O NORDESTE É BOLSONARO! Camiseta exclusiva p/ os nordestinos criada pela agenciaworship para nossa loja B17 Shop homenagear os nordestinos valentes que querem mudança. &lt3 ) ------- ✅ B17 SHOP https//t.co/dJKRLcqDss DiaDoNordestino B17Shop NordestinosComBolsonaro https//t.co/SjYS9kGzBa,1,['✅']
902,44627,CAMISETA NATALENSES COM BOLSONARO ✅ HOMENAGEM AOS NOSSOS QUERIDOS IRMÃOS QUE APOIARAM BOLSONARO. Fizemos camisetas EXCLUSIVAS pra vocês. &lt3 ) .............. ✅ B17 SHOP - NACIONAL https//t.co/dJKRLcqDss DiaDoNordestino B17Shop NatalComBolsonaro DireitaNatal https//t.co/OfSP9fKSbD,1,"['✅', '✅']"
903,44655,CAMISETA BOLSONARO NORDESTINO HOMENAGEM AOS NOSSOS QUERIDOS IRMÃOS QUE APOIARAM BOLSONARO. &lt3 ) .............. ✅ B17 SHOP - NACIONAL https//t.co/dJKRLcqDss DiaDoNordestino B17Shop https//t.co/ygudRmPuYj,1,['✅']
904,44682,bolsonaro é feio haddad é bunito 💚 até no conceito beleza o haddad vence ))yay https//t.co/XNi8SKUeNN,1,['💚']
905,44759,Ola!!! ~o~ Sou um otaku kawaii P Estou a plocula de um Momolado •&gt• Kawaiihh e mto Senpaih ♥-♥ Algum candidato^^? https//t.co/vHlQgCvMDn,1,"['♥', '♥']"
906,44767,Apoio Bolsonaro e sou army. )💚,1,['💚']
907,44970,Vi o comentário de sua mãe no post tens sorte...Sou lésbica assumida e ainda sim minha mãe vai de bonossauro no segundo turno 😔 — eu sinto muito mesmo ( não tem nenhuma chance de você convencer ela a votar no haddad? quem sabe... https//t.co/7JeBGztn9f,0,['😔']
908,45129,essa foto aqui sou eu (quando ainda tinha cabelo comprido ehe) fui passear com as dogs da minha amiga na paulista fechada (obra do haddad 💕) foi na época que ele saiu e o dória entrou tavam fazendo um quarteirão inteiro de mensagens pro haddad ( aff mano sdds do meu prefeito,0,['💕']
909,45193,marciatiburi Haddad_Fernando PARABÉNS PELO VÍDEO MARCIA ) MottaTarcisio AGRADECE. A SORTE DO CENTRO DIREITA É QUE O PT ESCOLHEU VOCÊ E NÃO ELE MUITO MAIS PREPARADO( NÃO É SEXISMO...VEJA LA O VIDEO DO VOTEM EM BRANCO  🤣🤣👏),1,"['🤣', '🤣', '👏']"
910,45219,NATHALIAFRANCAS caraca que merda ( pede pra votarem em nulo se nao quiserem votar no Haddad cara.. mais votos pra esse demonio num pode😢,0,['😢']
911,45353,Victorrhv Menino eu tava retweetando coisa do dólar essa semana e TU associou a crescida de Haddad nas pesquisas. Ou tu não lembra? 😂 só continuei com a tiração de onda ),1,['😂']
912,45412,schutz_ju Haddad_Fernando cirogomes Não não só quis esclarecer que falo por mim e não sou a voz de Deus ) ❤️,1,['❤']
913,45415,jaquelism Me exclui então ) quero ver brinks Só se o haddad se eleger vamos comprar maturidade 😂 paz,1,['😂']
914,45522,👧 Amor qual vc acha q é o melhor presidente para o brasil ) 🧑Ele Ja 👩 nossa vc eh mt fascista eu te odeio 💔 💀 Ela se mata 💀Ele visita o túmulo dela 🧑Ele Já disse mil vezes que Fernando Haddad Like se você chorou,1,"['👧', '🧑', '👩', '💔', '💀', '💀', '🧑']"
915,45622,Cansada do pessoal  lacrando   caralho  tô de saco cheio ! Nem os  bolsominion enche tanto o saco  ! Vai dormir  porra ! 😠😡 p kkkkkkkkkkkkkkkkk https//t.co/hNxsQgngPR,1,"['😠', '😡']"
916,45664,analiberdad vanessa_contato Haddad_Fernando Você tem quantos anos Ana? ) Amo demais o Shawn ❤️,1,['❤']
917,45697,ATENÇÃO Se vc tá com medo de migrar seu voto do Haddad pro Ciro com medo de bozo ganhar o primeiro turno vc tá errado❗️ Se os votos de Haddad não se tornarem nulos ou pro próprio Bolso não faz diferença D é matemática baby. Pode vir pra massa ViraViraCIRO,1,['❗']
918,45747,reismirian Dieles DanPimpao spartakusvlog o meu tbm não ) 😎 mas ficar e lutar é mais importante a europa tbm em crise e vivendo uma onda fascistapode esperar .,1,['😎']
919,45786,yaasxxc Apoiar o Haddad não é ser petista é ser um equino ) 😂😂,1,"['😂', '😂']"
920,45987,vemm amore Haddad_Fernando 😘😘 vai negar como teu companheiro LulaOficial fez??? te espero )) https//t.co/PDXJDrYm8p,1,"['😘', '😘']"
921,46178,anabeat05826201 Vai votar no Haddad pq gosta de bandido ) O mais legal é que provavelmente vc nem leu o plano de governo do Haddad 😂😂😂😂 pq pra um cara que fala que vai governar para os pobres ele vai aumentar bastante imposto😂😂😂,1,"['😂', '😂', '😂', '😂', '😂', '😂', '😂']"
